,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Species
16,-5.284454074824781,-0.010933237118055718,2.9605618784468004,0.6751970186282307,0.6110387073692056,0.9738019387449021,-0.4993768569824298,0.25407574446879655,0.637043311771135,0.0036727136935793383,Legume
17,-5.063225331049962,0.48601202533838356,2.3248398498501732,1.0749716232462687,0.5982046222616126,0.45831411296817365,-0.10708011217406793,-0.27149994910723374,-0.13081732868388216,0.0030598665497367397,Legume
18,-3.912258568933025,-0.5513824898071872,1.131197826718195,-0.026002073978535947,1.1501520867741892,-0.07607386500202441,0.5134720465416087,-0.3377690854740192,-0.6711430777957564,-0.0015310393978014715,Legume
19,-3.791053760949061,-1.4438731360486288,1.8695631401452417,0.4215586412423966,-0.17336882799231096,0.20251912280164205,-0.07735125943809901,0.3910624032742383,0.02442025544773676,0.007706287571732674,Legume
20,1.1929853838718107,-0.011977946060116047,0.37071873504759445,-1.879601884015878,0.21320758153362276,-0.12143719712881186,-0.5468105476548755,-0.4805292085642115,-0.21411692259928802,-0.004206789398036187,Woody plants
21,2.653358902572877,0.793746079519746,2.185409765700423,-1.1221349931802977,-0.23532454251379692,-0.8399810950623172,-0.08275638158985206,-0.06711639123925975,-0.28077582665742673,0.002108669822345127,Woody plants
22,1.4959935063545753,-0.7680635710443786,0.11057373661257287,-0.038362365077052256,1.197449211459924,-0.9426047667859808,0.007276835175053391,-1.0112148187547967,-0.40641762127600306,0.0016294106834252517,Woody plants
23,3.571696198960009,-1.2728992078242252,0.19698838192709067,0.5425991609629565,-0.5510988703767267,0.9778929644377016,-0.3591166947923163,-0.8083054069084529,-0.1964284173904495,0.010532116984269715,Woody plants
24,2.1580423062758958,2.0391095792212646,1.2980846123698928,-0.49635225256201737,0.09863942901172866,-0.4246626134829624,0.038316394773209576,-0.4144142479037223,-0.29127739792446145,-0.004292660939735581,Woody plants
25,0.8316150803215173,1.2299044690092364,1.2572394092412857,-0.08911302766647022,-1.7034600357998446,-0.5941678889122414,0.21542663945090548,0.38961434784309273,-0.07024294779124161,0.0018226276327187717,Woody plants
26,2.58252542734526,0.19716168896296773,-0.14072201807038806,-0.3638083576162781,-0.24162997354670662,-1.2516212684848196,0.6023759359570439,0.441891225308173,0.31340978501314637,-0.004257589323936251,Woody plants
27,5.719183485079481,0.2971111318210345,-0.3822287320054928,0.43779506333178997,-0.27038822817536445,0.9640854671545765,-0.2819947566629077,-0.045705345667634636,0.013296584818914338,0.0005903186774799301,Woody plants
28,2.121295756794278,0.7884630041594376,1.1315161046272508,-0.1603473169335119,0.18952158058213786,-0.6432012254759388,0.395771659106205,-0.5555808230181346,-0.4894950267780284,0.0004858673278427007,Woody plants
29,2.168708988724182,-0.6344201113365942,-0.3986592711805547,0.38027773506387097,-0.6012308871838588,-0.9201854994158704,-0.2906886759524897,0.11101944499029304,-0.003947585129756198,0.003590220908571208,Woody plants
30,-0.29341369352651797,-0.8944798927493597,0.6149332789638722,-1.5238182759380225,-0.6496831279470034,0.05725065364301181,0.48499477610665503,0.47772232685166977,-0.3040766633685762,-0.0017480144251499777,Woody plants
31,2.2502765061155325,-1.762516719038108,0.374968112417351,-0.02089587558764018,-1.6179084824307723,1.311792840187388,1.2117318926028895,-0.8284385996263209,0.07927470085596654,0.010375779923734622,Woody plants
32,1.4444471007067714,0.24954959773796598,-1.2027959849287346,-0.8052457431941018,0.6053791220534622,1.3901005452001978,-0.3817221474473357,0.30617145299036563,-0.5845608333175328,-0.011164960051041376,Woody plants
33,3.328362354011324,0.26964019322072436,-0.8160268710081279,-0.8961607712063967,-0.20480675639330098,1.5509473675173373,0.916097787109171,-0.8772294042913581,0.5000336931293847,-0.007245981562889994,Woody plants
34,2.474325434793144,0.22892057318062223,0.9028928870659544,-1.2221643510880025,1.0423719497217443,-0.7922960139695722,0.7150910180899811,0.9559330201216498,0.9889750339925565,-0.010063389113348533,Woody plants
35,2.577513082375411,-0.6214585152301868,0.1281335595183315,-1.1245860366571954,0.2891184591968169,1.3094000657934037,-0.12490223515626396,-1.3364132699160267,0.8537776097461788,-0.000661589164770823,Woody plants
36,1.721624266027672,0.9687615118208616,0.6288700759776895,-0.8986115562751562,0.8298552314091627,-0.39827422118815703,-0.5918182483736021,-0.6883055065947415,-0.43471874674783106,-0.00437498880923197,Woody plants
37,0.8002740493892815,1.016952305452828,0.6415694092191925,-0.7146748574995337,-0.12281567244285829,0.35970639865076953,-0.07234377881153622,-0.6016413379632438,-0.3190537282940486,-0.0033804657363918113,Woody plants
38,3.8284605139712435,2.2857535275533842,0.3786981942734752,2.1867190812843984,0.3623900069099523,-0.5548563992995389,-0.4067485010796263,-0.7518343632326352,0.5331431392610322,0.000846523210038363,Woody plants
39,2.603753569666253,1.0771045564948807,-0.22163864371925324,0.31277573442036766,-0.5480871353874608,-0.5299071388622656,-0.2868987243610138,0.1772530645111619,0.004914308998055053,-0.00254206033080182,Woody plants
40,0.4353501133624119,0.13246138699752472,-0.22227702718685177,0.9108288237740911,-0.848363965788255,0.5119083791276474,-0.01234443530795231,-0.494840423100697,0.44942962729924285,0.0024411461899251407,Woody plants
41,0.7411440588391544,-0.4153039332342016,-1.750098110691422,-0.335300056262932,-1.1564149569110824,-0.5529592666867484,-0.5843601857655192,-0.0702602829086454,0.9162334640833911,-0.0033522302441324108,Woody plants
42,2.7081477817386297,1.0665705309869729,0.08532611238764852,-0.1509190494618378,-0.2079864890157593,1.018257967160157,-0.3859449470421756,1.0123549497445659,-0.15085675123001832,-0.006738925244286807,Woody plants
43,2.3661711387793765,0.9837068395916996,0.25354274780998576,-1.0726206169702017,1.8700077487149545,0.521503968555862,-0.4858947542877495,0.6092010595671427,-0.07188989573278566,-0.013656260915376067,Woody plants
44,1.7571654617266939,-0.15290803332094088,2.233331840381049,-0.9503691554531942,0.3727912034635851,-0.008664749027199062,-0.4091760561026446,0.3450972080700256,0.561827730030842,0.0018116380633911703,Woody plants
45,2.0057847131867836,-0.429110682423209,0.33904362545809613,-0.06269018508214824,-1.4878367334219271,-0.7032924036761721,-0.8281394167435798,1.1213330013525127,-0.030189312655413636,0.004731097832010382,Woody plants
46,1.8661179047452594,-0.3850031166454198,-0.7154508377201383,0.234365662689821,-0.17491274553768282,-0.31742129548037046,-0.911559934562901,-0.17081201395349985,-0.1405927871963846,0.001334541669488833,Woody plants
47,-0.016962192502125172,-0.670145655989486,-1.2529571637713248,0.5397604298885027,0.512896798391057,-0.27517758493595906,-0.09763171526064447,0.2861642131385806,-0.2634762105069972,-0.004192371932916707,Herbaceous plants
48,1.5328083002300725,-0.43144487075739196,-1.0369410077511696,0.7449517190148132,0.7243611014209868,0.2729802959029478,-0.5650872011146448,1.6228021103573815,-0.4658014094381241,-0.006310635807230866,Herbaceous plants
49,-0.5794596343322703,-0.8072813857032051,-0.04472935520743678,-0.46106659103140546,-0.6355173183404891,0.4780413830646328,0.9103586601081163,0.5806435842931945,0.2123359877202794,-0.0031577158250068213,Herbaceous plants
50,-0.10181417455729569,-1.0219697933708685,-0.10823826084708973,-0.2873184073444039,-0.06480019352175954,0.6352296314503346,1.0657269019149056,0.5540068343642148,-0.12515550079698484,-0.003443298122103481,Herbaceous plants
51,-0.7297748352805438,-1.788259410822123,-0.20341696689042962,0.7820306166353066,-0.4490278161217675,0.003031602935784046,-0.00022589797531363234,0.2673984295540362,-0.11625714116341658,0.0061134111146635695,Herbaceous plants
52,-0.7429445216632314,-1.831497299115651,-0.8452950237221502,0.10668351779992656,1.0363400141056252,0.20178153761792866,-0.7709219788765761,0.6156305433640316,0.2222072398881983,-0.002511210018378045,Herbaceous plants
53,0.5952969797178403,-0.08154399829276619,0.7079982287565573,-0.6435484117064539,-0.11637417506775752,0.9771342166889695,0.8015288819292887,0.5238806194465598,-0.7448443421721305,-0.003577428008918923,Herbaceous plants
54,-0.0584673654370871,-1.3878937511334166,0.43790302341935855,0.40920118523976295,-0.22055622860692747,0.4777924674817416,0.6343034042481608,0.12418542094020804,-0.14030981424019706,0.004347038535888778,Herbaceous plants
55,-1.9731019798164442,-1.175543183907598,1.7033984661866222,-2.1178906069304184,0.2228144842185052,-0.899002443625635,0.29452480181607915,0.21209904345784783,0.04346728544165202,-0.0011868551914165186,Herbaceous plants
56,-0.6290053361892005,-2.1645967675644653,-0.601027876335713,-0.43203700164974806,0.7758496329019183,-1.2626288060366233,-0.9662625698845152,-0.8304103557271225,-0.22585592343520725,0.004393801905472054,Herbaceous plants
57,-0.7294654179589535,-0.7952742816061108,-0.854472597427484,-0.8469964523685757,0.15648567911445224,-0.07418955466837923,-0.2952513378047296,0.4095765426105928,-0.37182197957238394,-0.005929543116990516,Herbaceous plants
58,2.569862171421954,0.665093548975814,0.5153583204575513,0.9329162196465501,-0.22994990412860308,-0.8384667322844525,1.6444232514229793,0.2372940305935429,0.03071390739179001,-0.0010898763489483405,Herbaceous plants
59,1.847848964616565,-1.5890938972463906,-0.1866876234525038,2.050140203008506,0.14676108943331684,0.24396240148809376,0.4701343903616283,0.46176229665482615,-0.18133243969636353,0.00752438862796719,Herbaceous plants
60,-0.5279346634708879,-1.586407395173658,-0.8779357658919534,-0.03510316294935645,-0.1881330539178446,-0.9123005499731421,-0.44322693993592677,-0.04292753064701697,0.600419847598487,0.0013497997257300523,Herbaceous plants
61,0.4532224628674643,-0.29810004930553247,-0.6667289041566868,-0.7184744808364566,-0.2739268984252836,-0.08903621048837244,-0.37278248957881893,0.4665630911406283,0.43448511109978316,-0.005671496553527099,Herbaceous plants
62,0.2592699084008079,-0.5116552741227788,-1.475601671688869,-0.48749133459972405,-0.6088703830613464,-1.4550658984697395,-0.04903981244662364,-0.4091746794739139,-0.9489999141288026,-0.0017549693971045204,Herbaceous plants
63,2.560351949922033,0.22122936785962238,1.7394864267204821,3.004701277767909,0.09222198962777746,0.19980833791397,-0.6517324238585589,0.0373855922463673,-0.3999995595674199,0.01435518397653782,Herbaceous plants
64,-0.6083663889396361,-1.7542947591055964,-1.3847937616115258,-0.21156980006929738,2.283257860785645,0.2800695044463898,0.28548128783199844,-0.5056959976185279,0.03898404636617899,-0.008000688668403073,Herbaceous plants
65,-2.696968524220839,-1.1604687935264497,-0.46533528336642627,-0.2270725252041239,0.33880717656378806,-0.032205356878707576,0.07624110037326147,-0.689069529291392,0.6641698252496402,-0.002058533845122874,Herbaceous plants
66,-0.8374351892418674,-1.623636935196855,-0.17435199422347872,0.548577906762654,0.18412609122020243,-0.6918885932891531,0.1986249060864941,-0.0642933442508889,0.12755426753404694,0.00364440782840174,Herbaceous plants
67,-1.069417559054575,-1.2503123070276576,-0.052905973430676614,-0.05123376427007583,-0.509714740843177,-0.07626534210207145,-0.5630571923188354,-0.028031296322095015,-0.26254490742779873,0.004148403932003395,Herbaceous plants
68,-1.3619077288131527,-1.5351187610012738,-0.531427251141988,0.5856804944759643,-0.04205824234117869,0.8652701826341506,-0.18090841341433866,0.1028903366553902,0.20820791932117674,0.001725923878991332,Herbaceous plants
69,-1.3097399690160718,-1.103889416921835,-0.0354136969393859,0.274344447350756,-0.3077542511945944,0.33146248967660624,0.08201926559148784,0.19713852652212516,-0.21725697653983586,0.001860042840729559,Herbaceous plants
70,-1.6942579430326306,-1.1727704656539035,-0.44757617815108197,0.46477177281518844,-0.3302988078007117,-0.18570388807869928,0.2840633287725722,-0.4223224226247917,-0.13933149435622422,0.002690896272118532,Herbaceous plants
71,-1.385401568891834,-1.1289201963939894,-0.1552314910796107,0.8358420908562082,-0.5710353742078416,-0.32827469569625645,0.2396704740545963,-0.22054205892022227,-0.20482722916284132,0.00525919685353249,Herbaceous plants
72,-1.1164965384822696,-0.9619880840565381,-0.10894442265116944,-0.03629991734950228,0.07827386240698078,0.05886596907293354,0.10241658172173498,-0.30634605274595744,-0.20268152764674544,0.0005644523354315893,Herbaceous plants
